@RELATION Starcraft_PvP_Protoss

@ATTRIBUTE ProtossPylon INTEGER 
@ATTRIBUTE ProtossSecondPylon INTEGER 
@ATTRIBUTE ProtossFirstGas INTEGER 
@ATTRIBUTE ProtossSecondGas INTEGER 
@ATTRIBUTE ProtossFirstExpansion INTEGER 
@ATTRIBUTE ProtossSecondExpansion INTEGER 
@ATTRIBUTE ProtossThirdExpansion INTEGER 
@ATTRIBUTE ProtossFourthExpansion INTEGER 
@ATTRIBUTE ProtossGateway INTEGER 
@ATTRIBUTE ProtossSecondGatway INTEGER 
@ATTRIBUTE ProtossThirdGatway INTEGER 
@ATTRIBUTE ProtossFourthGatway INTEGER 
@ATTRIBUTE ProtossCore INTEGER 
@ATTRIBUTE ProtossZealot INTEGER 
@ATTRIBUTE ProtossGoon INTEGER 
@ATTRIBUTE ProtossRange INTEGER 
@ATTRIBUTE ProtossForge INTEGER 
@ATTRIBUTE ProtossCannon INTEGER 
@ATTRIBUTE ProtossGroundWeapons1 INTEGER 
@ATTRIBUTE ProtossGroundArmor1 INTEGER 
@ATTRIBUTE ProtossShields1 INTEGER 
@ATTRIBUTE ProtossGroundWeapons2 INTEGER 
@ATTRIBUTE ProtossGroundArmor2 INTEGER 
@ATTRIBUTE ProtossShields2 INTEGER 
@ATTRIBUTE ProtossCitadel INTEGER 
@ATTRIBUTE ProtossLegs INTEGER 
@ATTRIBUTE ProtossArchives INTEGER 
@ATTRIBUTE ProtossTemplar INTEGER 
@ATTRIBUTE ProtossArchon INTEGER 
@ATTRIBUTE ProtossStorm INTEGER 
@ATTRIBUTE ProtossDarkTemplar INTEGER 
@ATTRIBUTE ProtossDarkArchon INTEGER 
@ATTRIBUTE ProtossMaelstorm INTEGER 
@ATTRIBUTE ProtossRoboBay INTEGER 
@ATTRIBUTE ProtossShuttle INTEGER 
@ATTRIBUTE ProtossShuttleSpeed INTEGER 
@ATTRIBUTE ProtossRoboSupport INTEGER 
@ATTRIBUTE ProtossReavor INTEGER 
@ATTRIBUTE ProtossReavorDamage INTEGER 
@ATTRIBUTE ProtossReavorCapacity INTEGER 
@ATTRIBUTE ProtossObservory INTEGER 
@ATTRIBUTE ProtossObs INTEGER 
@ATTRIBUTE ProtossStargate INTEGER 
@ATTRIBUTE ProtossCorsair INTEGER 
@ATTRIBUTE ProtossDisruptionWeb INTEGER 
@ATTRIBUTE ProtossFleetBeason INTEGER 
@ATTRIBUTE ProtossCarrier INTEGER 
@ATTRIBUTE ProtossCarrierCapacity INTEGER 
@ATTRIBUTE ProtossTribunal INTEGER 
@ATTRIBUTE ProtossArbitor INTEGER 
@ATTRIBUTE ProtossStatis INTEGER 
@ATTRIBUTE ProtossRecall INTEGER 
@ATTRIBUTE ProtossAirWeapons1 INTEGER 
@ATTRIBUTE ProtossAirArmor1 INTEGER 
@ATTRIBUTE ProtossAirWeapons2 INTEGER 
@ATTRIBUTE ProtossAirArmor2 INTEGER 
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
3576,5760,5736,0,10752,0,0,0,3576,7512,0,0,3648,3576,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
10104,0,0,0,0,0,0,0,0,0,0,0,0,10008,4872,0,10104,0,0,0,0,0,0,0,0,0,0,0,0,0,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3888,0,4344,0,0,0,0,0,3864,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3360,3432,3408,5016,0,0,0,0,3336,0,0,0,4488,3456,6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928,8376,0,7704,10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1968,3312,2472,0,18240,24912,24936,0,2688,2856,7824,18840,4608,4536,7296,0,20592,19248,0,0,0,0,0,0,21240,0,24936,27312,27528,0,28176,0,0,15936,14904,0,15984,14904,0,0,15888,15096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
4248,4464,4224,0,13296,0,0,0,4224,5232,0,0,4512,4104,5760,0,0,0,0,0,0,0,0,0,13056,0,13032,14472,0,0,11016,0,0,12744,10920,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2760,3120,2832,9432,9360,19032,0,0,2736,10416,21240,21240,4176,3456,5928,0,0,15072,0,0,0,0,0,0,21816,0,0,16200,20592,0,0,0,0,21768,14208,0,0,16296,0,0,0,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2088,3024,2304,0,16440,25584,0,0,2064,18168,18552,18576,4296,3960,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,12720,0,18624,12744,0,0,24240,11592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
2040,5664,2472,0,15264,23568,0,0,1992,5664,0,0,0,3504,5688,0,0,23544,0,0,0,0,0,0,0,0,0,20760,0,0,15624,0,0,0,11688,0,0,11880,0,0,0,15216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
6192,9960,15696,0,15672,0,0,0,9936,9936,0,0,9960,6192,8328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12336,0,15624,12528,0,0,15648,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3744,4536,3792,0,13656,25344,0,0,3744,7440,13752,13896,4824,3648,5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13848,11616,0,11280,11184,0,0,7488,9360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
7200,10920,10944,0,11592,17904,20856,0,7776,10944,13344,13416,10944,3840,15696,0,10896,7776,0,0,0,0,0,0,10920,0,10920,11568,22224,0,7704,0,0,11472,14256,0,0,0,0,0,13560,14856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3624,3624,11112,0,6672,17856,0,0,3600,3600,11232,11424,11352,3576,11592,0,11208,6648,0,0,0,0,0,0,0,0,0,0,23232,0,0,0,0,11064,0,0,14640,0,0,0,11352,14976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2064,2952,0,0,8664,0,0,0,2208,2616,0,0,5976,4968,8664,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2640,3000,4368,4776,12264,26832,0,0,2592,2616,12456,12480,5208,3768,7032,0,20208,26832,0,0,0,0,0,0,0,0,0,20304,20808,0,0,0,0,12528,0,0,0,0,0,0,12576,12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3000,14520,3552,49128,18696,38352,45288,51024,2952,3336,18192,30528,18168,4032,7152,0,14496,18696,0,0,0,0,0,0,14496,0,20064,25224,47568,0,33384,36576,0,14520,14640,0,33936,0,0,0,14520,12216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3696,3744,3720,0,0,0,0,0,3696,10992,11016,0,3696,3600,7464,0,10968,10920,0,0,0,0,0,0,10992,0,11016,0,0,0,10392,0,0,5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2016,2880,7584,12384,6984,0,0,0,1992,2448,12672,0,0,5424,10488,0,12744,10296,0,0,0,0,0,0,12744,0,12768,19392,0,0,12600,0,0,0,16296,0,0,0,0,0,0,15384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2064,2952,0,0,8664,0,0,0,2208,2616,0,0,5976,4968,8664,0,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2616,3288,5136,24672,14808,22416,0,0,2592,2640,15456,16488,15480,4320,9264,0,15456,14808,0,0,0,0,0,0,15480,0,17832,22584,24264,0,11640,0,0,15504,0,0,0,0,0,0,16176,17496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
10464,10512,10632,19704,18720,0,0,0,10896,10896,10896,14784,10536,3672,6216,0,0,0,0,0,0,0,0,0,22080,0,0,0,0,0,0,0,0,10512,10488,0,10488,10968,0,0,10512,9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
3192,3264,3240,0,0,0,0,0,3168,5760,15792,15792,7392,5184,6648,0,0,16992,0,0,0,0,0,0,15768,0,0,24072,24504,0,0,0,0,8736,0,0,0,0,0,0,15720,12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
3552,3600,3576,21504,13992,19128,20880,26832,3528,13776,13800,13896,3576,4248,5688,0,13632,15888,0,0,0,0,0,0,12480,0,12480,17184,21168,0,0,0,0,21864,12552,0,12456,0,0,0,12456,8784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
3072,3816,3264,0,0,0,0,0,3072,4584,0,0,3096,0,4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
4248,4392,4296,26832,15312,24456,0,0,4224,5208,24336,26928,4248,3816,7344,0,16224,16248,0,0,0,0,0,0,0,0,0,23328,24840,0,16536,0,0,9072,15216,0,0,15312,0,0,26928,11952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
2664,3240,4368,18840,18792,0,0,0,2640,2640,0,0,5280,3696,8376,0,0,18792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3120,3192,3192,0,27072,0,0,0,3096,4464,0,0,3696,4032,6984,0,0,20112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14016,0,0,13992,0,0,0,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3888,3888,3960,12672,11040,0,0,0,3864,3888,12096,0,4896,3840,7680,0,11760,11016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11712,0,0,13344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2664,3192,6672,22224,5712,24888,0,0,2640,2640,11472,11712,11472,3696,11616,0,5832,5832,0,0,0,0,0,0,11712,0,21408,16128,18672,0,17688,0,0,11448,17592,0,0,0,0,0,11664,12264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3912,3912,3984,0,8760,0,0,0,3888,10608,10632,0,3936,0,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10824,10824,0,10824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
11496,19392,20496,22920,19416,22944,32016,0,22920,22968,22992,23040,22992,4584,11448,0,22968,19392,0,0,0,0,0,0,22992,0,23016,25848,32952,0,9576,0,0,23016,19248,0,24648,23376,0,0,23016,17112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2520,5136,12648,0,23688,0,0,0,5136,5136,0,0,9048,4392,9024,0,23736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12696,15912,0,12600,12504,0,0,12696,12696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
3216,11544,3216,0,10176,0,0,0,3192,11472,11472,18528,3432,9768,9768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12888,10512,0,12888,10872,0,0,12864,18480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
4104,4176,9768,0,0,0,0,0,4080,4080,0,0,4296,4272,9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9528,9048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
11376,11400,11400,0,11664,0,0,0,3624,3624,11376,11448,11400,3600,8160,0,11472,11640,0,0,0,0,0,0,11496,0,0,15024,0,0,0,0,0,11376,0,0,0,0,0,0,11352,13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1368,3624,2448,0,15072,22224,25608,30384,2088,5040,0,0,3096,3792,4944,0,13872,15528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,11328,0,10752,12792,0,0,18552,19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3456,3528,0,0,6768,23544,0,0,3408,3432,0,0,7536,4776,14784,0,5544,6792,0,0,0,0,0,0,0,0,0,19128,21288,0,15696,0,0,0,0,0,0,0,0,0,0,14832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2160,2424,3240,5568,11760,26904,27072,0,2136,4176,25104,25152,25080,3840,8688,0,0,19656,0,0,0,0,0,0,25080,0,25080,19656,23976,0,0,0,0,25080,20136,0,0,0,0,0,25056,12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
6504,16464,16536,17832,17376,17808,27648,0,16488,16488,16488,16512,16584,4008,18912,0,16512,8256,0,0,0,0,0,0,16560,0,16488,0,17640,0,10944,0,0,16512,0,0,27384,29328,0,0,27408,21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
4608,7752,9216,0,0,0,0,0,7488,7584,7824,0,7584,4536,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
6168,12984,13152,0,17400,0,0,0,0,0,0,0,0,6168,6168,0,13152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13320,12528,0,13152,12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
4824,4944,4992,0,0,0,0,0,4896,11400,11424,0,4968,4824,10800,0,0,0,0,0,0,0,0,0,4968,0,11472,0,0,0,10752,0,0,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
4128,4152,4176,19896,5784,0,0,0,4104,4128,10776,10944,10944,3912,11160,0,8376,8352,0,0,0,0,0,0,0,0,0,20856,20976,0,0,0,0,10848,16536,0,10824,17544,0,0,10800,12528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
2712,3192,2760,11472,9744,0,0,0,2688,5424,9912,12744,5424,3504,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14784,0,0,13056,0,0,0,9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2952,13128,3936,0,13104,0,0,0,2952,15000,15336,15336,3480,7584,7584,0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15576,12384,0,0,12552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3528,4848,3576,0,20952,22512,0,0,3504,4584,15264,17712,3552,3648,5784,0,0,23256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8664,12408,0,8760,12432,0,0,13920,11952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
3504,3960,3552,0,0,0,0,0,3456,3456,14184,0,11832,3552,8232,0,11832,14184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11832,0,0,0,0,0,0,11832,9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
7992,10944,21144,0,19560,21336,24120,0,12456,19584,19584,19632,19560,3936,8568,0,11040,12504,0,0,0,0,0,0,19512,0,19560,20424,20448,0,20448,0,0,19560,0,0,0,0,0,0,19536,10992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
2160,3384,2568,0,14112,0,0,0,2112,13632,13680,13704,3744,4032,7704,0,0,0,0,0,0,0,0,0,13680,0,0,18312,0,0,0,0,0,13800,0,0,0,0,0,0,13848,10968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
2856,2856,2904,0,0,0,0,0,2808,8016,8040,0,4056,4176,5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16512,0,0,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
3888,4344,14736,20184,4824,17760,0,0,3888,14520,14568,14664,14736,3840,14256,0,3912,3912,0,0,0,0,0,0,14760,0,14784,14256,0,0,10440,0,0,14616,0,0,0,0,0,0,14832,15984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
3720,11328,0,0,0,0,0,0,0,0,0,0,0,3744,7152,0,0,11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17496,0,0,17904,0,0,0,11448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1272,3792,2472,0,9720,0,0,0,2040,5328,10824,11664,3168,3864,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432,8616,0,7848,9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
6504,16464,16536,17832,17376,17808,27648,0,16488,16488,16488,16512,16584,4008,18912,0,16512,8256,0,0,0,0,0,0,16560,0,16488,0,17640,0,10944,0,0,16512,0,0,27384,29328,0,0,27408,21456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
