@RELATION Starcraft_PvP_Protoss

@ATTRIBUTE ProtossPylon INTEGER
@ATTRIBUTE ProtossSecondPylon INTEGER
@ATTRIBUTE ProtossFirstGas INTEGER
@ATTRIBUTE ProtossSecondGas INTEGER
@ATTRIBUTE ProtossFirstExpansion INTEGER
@ATTRIBUTE ProtossSecondExpansion INTEGER
@ATTRIBUTE ProtossThirdExpansion INTEGER
@ATTRIBUTE ProtossFourthExpansion INTEGER
@ATTRIBUTE ProtossGateway INTEGER
@ATTRIBUTE ProtossSecondGatway INTEGER
@ATTRIBUTE ProtossThirdGatway INTEGER
@ATTRIBUTE ProtossFourthGatway INTEGER
@ATTRIBUTE ProtossCore INTEGER
@ATTRIBUTE ProtossZealot INTEGER
@ATTRIBUTE ProtossGoon INTEGER
@ATTRIBUTE ProtossRange INTEGER
@ATTRIBUTE ProtossForge INTEGER
@ATTRIBUTE ProtossCannon INTEGER
@ATTRIBUTE ProtossGroundWeapons1 INTEGER
@ATTRIBUTE ProtossGroundArmor1 INTEGER
@ATTRIBUTE ProtossShields1 INTEGER
@ATTRIBUTE ProtossGroundWeapons2 INTEGER
@ATTRIBUTE ProtossGroundArmor2 INTEGER
@ATTRIBUTE ProtossShields2 INTEGER
@ATTRIBUTE ProtossCitadel INTEGER
@ATTRIBUTE ProtossLegs INTEGER
@ATTRIBUTE ProtossArchives INTEGER
@ATTRIBUTE ProtossTemplar INTEGER
@ATTRIBUTE ProtossArchon INTEGER
@ATTRIBUTE ProtossStorm INTEGER
@ATTRIBUTE ProtossDarkTemplar INTEGER
@ATTRIBUTE ProtossDarkArchon INTEGER
@ATTRIBUTE ProtossMaelstorm INTEGER
@ATTRIBUTE ProtossRoboBay INTEGER
@ATTRIBUTE ProtossShuttle INTEGER
@ATTRIBUTE ProtossShuttleSpeed INTEGER
@ATTRIBUTE ProtossRoboSupport INTEGER
@ATTRIBUTE ProtossReavor INTEGER
@ATTRIBUTE ProtossReavorDamage INTEGER
@ATTRIBUTE ProtossReavorCapacity INTEGER
@ATTRIBUTE ProtossObservory INTEGER
@ATTRIBUTE ProtossObs INTEGER
@ATTRIBUTE ProtossStargate INTEGER
@ATTRIBUTE ProtossCorsair INTEGER
@ATTRIBUTE ProtossDisruptionWeb INTEGER
@ATTRIBUTE ProtossFleetBeason INTEGER
@ATTRIBUTE ProtossCarrier INTEGER
@ATTRIBUTE ProtossCarrierCapacity INTEGER
@ATTRIBUTE ProtossTribunal INTEGER
@ATTRIBUTE ProtossArbitor INTEGER
@ATTRIBUTE ProtossStatis INTEGER
@ATTRIBUTE ProtossRecall INTEGER
@ATTRIBUTE ProtossAirWeapons1 INTEGER
@ATTRIBUTE ProtossAirArmor1 INTEGER
@ATTRIBUTE ProtossAirWeapons2 INTEGER
@ATTRIBUTE ProtossAirArmor2 INTEGER
@ATTRIBUTE midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@DATA
1275,3690,1850,15490,11185,13900,18610,18690,2330,5415,15005,16140,3355,0,9535,0,5245,6055,22740,0,0,0,0,0,4380,0,5585,15555,0,16765,6615,7445,0,8320,9650,0,0,0,0,0,10850,17280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1260,3645,1790,11630,8825,13755,0,0,2340,13530,14520,16690,3420,0,4445,5205,8260,9495,10495,15495,20395,0,0,0,0,0,0,0,0,0,0,0,0,4655,6095,7145,6085,7930,0,0,6190,6855,19375,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1275,4035,6320,15150,2815,0,0,0,3110,3585,0,0,12690,4110,0,0,7455,8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13835,15270,16085,15220,15935,0,0,15355,15895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1195,3155,2495,14840,12130,15920,16945,20795,2130,6200,11230,17465,3845,3125,5055,14665,0,0,0,0,0,0,0,0,4905,0,6040,0,0,0,7110,18520,0,5330,6645,13665,12730,14010,0,0,10355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1210,3610,2540,0,13250,0,0,0,1995,9240,10100,14480,3230,3830,4350,8635,15495,20065,0,0,0,0,0,0,15170,0,16475,18690,19785,18740,20890,0,0,5895,7300,0,7330,8230,0,0,8085,8790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1245,3690,2590,13530,10290,22275,22800,0,2150,8870,12130,15155,3320,17165,4565,15115,18645,0,0,0,0,0,0,0,15930,16950,17565,19105,20810,19080,0,0,0,4405,5750,10710,6080,6630,0,0,6960,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1215,3510,2275,24070,11320,15180,19785,27255,2720,13700,20365,20770,5305,3815,6550,13850,9390,11715,10210,0,0,32165,0,0,7060,14550,8200,9275,0,9260,9740,0,0,6505,8950,0,0,0,0,0,7815,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1195,3195,3545,12620,11405,14865,21840,26825,1830,2405,15230,16180,4355,2820,5555,8705,14690,16100,18355,21200,0,28470,28495,0,21230,26555,23620,25000,30975,25050,0,0,0,5940,7605,0,7580,8930,0,0,7305,9770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1285,3790,1915,0,9455,14810,17925,0,2515,10785,17225,18840,3510,4985,7145,13385,7185,8015,19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4785,6070,7915,7130,7945,0,0,14995,0,4505,5650,0,0,0,0,0,0,0,0,0,0,0,0,Carrier
1240,3665,1885,13385,9020,19220,0,0,2395,12070,12825,16300,3390,0,4380,10940,9955,10700,20860,0,0,0,0,0,20830,0,22655,24080,0,24290,0,0,0,4710,6045,6665,6125,7250,0,0,6010,6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1275,3675,2525,23930,9945,23745,0,0,2170,7545,24090,0,3225,5090,4490,7555,11145,14260,13650,17705,24560,0,0,0,0,0,0,0,0,0,0,0,0,4410,5710,10100,5880,6455,0,0,7785,8335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1270,3580,2500,10400,7520,14155,20305,23360,1970,7970,8745,11595,3070,14550,4060,6085,14460,21185,15680,22345,0,24530,0,0,11110,20205,12655,14325,26350,14945,0,0,0,5130,26200,0,0,0,0,0,6455,7005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1225,3125,5665,17005,14135,17070,23810,27925,1805,2365,10965,15355,6610,2795,7630,7725,7950,8865,11360,18300,0,18310,22875,0,10405,12030,13480,16780,21635,15555,14630,0,0,9775,16680,0,0,0,0,0,11205,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1280,3250,2530,15640,11440,18310,23055,24395,1985,3660,15580,16010,4975,3130,11155,11795,9975,13240,10745,17645,26805,16630,21730,0,6095,7975,7510,13810,18600,17920,8580,0,0,6875,11555,0,27705,0,0,0,8230,10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1195,3275,2545,0,10835,17480,0,0,1985,5535,11320,11780,3850,3075,4955,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,8925,0,8690,9870,0,0,7670,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1235,2845,2740,0,8640,15075,0,0,1915,10425,11065,11375,4020,3460,5020,5230,12080,0,15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,11715,0,7430,8745,0,0,7525,8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1210,2905,2530,13860,9910,0,0,0,1980,10790,14825,15120,3810,3885,5045,5620,13940,16595,14680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170,6545,8545,7015,7940,15465,0,6720,7310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1285,3610,2500,0,14895,0,0,0,2070,5570,9170,12215,3150,0,4150,5980,6840,9570,7570,12980,0,0,0,0,15455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1255,3105,2535,0,0,0,0,0,1970,3450,9175,14665,5720,2955,7430,7740,0,0,0,0,0,0,0,0,11480,0,12565,17780,0,0,13680,0,0,6795,0,0,0,0,0,0,8135,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1265,3280,2395,0,10275,0,0,0,2035,6320,7450,12030,3835,3130,4840,0,0,0,0,0,0,0,0,0,5500,6810,8310,10940,11760,0,9835,0,0,10990,0,0,0,0,0,0,12710,13385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1345,3380,4745,16205,14255,18755,0,0,2040,2745,9905,15485,6310,3090,7465,0,9325,10185,12030,0,0,12385,0,0,7400,8665,8455,10600,11585,15645,9485,0,0,17920,0,0,0,0,0,0,19885,20490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1170,2880,5110,14110,10025,19675,25675,28680,1805,3675,10770,13570,6030,2820,7160,7135,16660,17565,17555,0,0,22220,0,0,11805,17860,14530,16575,21295,16270,15635,0,0,8865,15235,0,0,0,0,0,10335,10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1195,3070,2535,0,15410,16310,0,0,1960,4310,11020,0,3685,2950,4680,5235,19185,0,0,0,0,0,0,0,18620,0,0,0,0,0,0,0,0,5980,7395,0,7330,8570,0,0,12850,14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1235,2870,2510,0,13015,20160,0,0,2080,5525,8745,14950,4880,3100,5945,6975,24140,24930,0,0,0,0,0,0,14875,0,16120,0,0,0,17375,0,0,6385,15885,0,14845,0,0,0,7790,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1290,3595,2580,13660,11165,17535,20710,0,1980,5615,6290,12060,3150,13815,4195,4680,17310,18415,18395,22130,0,22590,0,0,13025,14065,15705,17235,18695,16885,0,0,0,7135,0,0,0,0,0,0,8435,8985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1295,2780,3215,17955,9795,19100,0,0,2215,5640,8000,11245,3970,3425,5140,5100,14835,17645,15580,19795,0,0,0,0,10270,11355,17920,20220,21430,0,23355,0,0,6475,15435,0,0,0,0,0,7830,8590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1245,3195,3660,0,16605,0,0,0,1940,2585,7940,8105,4735,3120,5900,8785,10500,15515,11440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895,9965,0,9945,10740,0,0,8270,8870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1160,3620,2475,13825,10480,14355,15100,20510,1980,2945,8040,11355,5165,3120,6450,6225,14585,16595,15865,0,0,0,0,0,11165,12370,16995,18430,20845,18385,18220,0,0,7305,0,0,0,0,0,0,8605,9595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1208,3042,5432,0,0,0,0,0,1872,2476,0,0,6824,2868,8090,8448,8898,9872,0,0,0,0,0,0,11324,0,0,0,0,0,0,0,0,9096,0,0,0,0,0,0,10452,11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1152,3004,2364,0,0,0,0,0,1774,4088,4256,10414,5210,2812,0,0,0,0,0,0,0,0,0,0,6984,0,8050,11906,0,0,9190,0,0,9030,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1182,3712,2416,0,12784,13520,0,0,1910,7258,9940,0,3316,2912,4316,5864,14136,15118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382,8158,0,8288,9066,0,0,6820,7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1166,3618,2472,0,9750,16418,0,0,1942,4512,10244,0,3034,3280,4050,5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7012,11184,0,11054,11852,0,0,8312,8868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1218,3248,2596,0,11854,0,0,0,2026,8936,15526,0,4026,3018,5578,6406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5368,7276,8480,7078,7774,0,0,9834,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1138,3018,2422,0,19092,0,0,0,1920,6122,11324,0,4166,2944,5150,6494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,8194,9418,8254,9012,0,0,7022,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1205,2480,4955,18115,16490,21925,33715,0,2050,3650,13975,19275,5290,3090,6510,8440,21285,24250,23410,0,0,28070,0,0,21435,22880,26315,28465,31280,27855,0,0,0,9445,12050,14265,12395,13125,25430,0,10925,11660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1250,3460,7140,26450,11440,16860,28040,0,2010,2510,12350,18430,8175,3135,9205,9635,30405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11585,14125,17860,13380,15530,0,0,13930,14550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1240,3825,1860,15615,10805,22510,24075,29960,2280,9285,18425,22390,3375,11085,4620,8970,15720,16665,0,0,0,0,0,0,16590,25205,17650,18925,37635,19270,18870,0,0,4460,5775,7070,5960,7770,9585,0,6085,6670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1240,3640,1785,19365,12270,15940,21400,34420,2285,8340,12795,13080,3290,33500,4425,6880,19640,21715,20385,32790,0,39340,0,0,17630,23355,19105,22780,23610,23345,23725,0,0,4300,5590,6230,5650,6535,0,0,7145,8205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1175,3595,1815,13755,9795,15500,0,0,2105,9915,15760,15970,3115,17020,4590,8360,15070,16240,0,0,0,0,0,0,13860,15855,15210,16625,0,16415,0,0,0,4115,5405,6690,5540,6340,9430,0,6950,7940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1200,3455,1740,16605,12450,17845,0,0,2230,8620,13710,0,3235,16695,4760,7880,14610,15385,16420,22210,0,0,0,0,16515,19095,18555,21590,22480,24675,25355,0,0,4240,5525,6090,5540,6465,0,0,8190,8770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1525,2795,4710,8040,3935,16010,19890,0,2075,3465,9560,9795,5990,3120,13550,9420,5590,6340,10075,0,0,15250,0,0,7325,8650,8365,12375,29695,9635,9360,0,0,10240,11850,13350,11960,13455,0,0,12925,15095,23705,0,0,0,0,0,25515,26880,28640,0,0,0,0,0,FastExpand
1250,3135,6365,8625,2940,13890,20045,25210,3625,7815,11630,21005,6815,4895,7905,8535,8795,9520,10845,16650,0,19550,17550,0,10925,11960,12155,13375,14335,14350,13455,0,0,9875,0,0,0,0,0,0,11225,11905,22435,0,0,0,0,0,23725,24725,28700,26355,0,0,0,0,FastExpand
1235,3755,2340,0,13085,0,0,0,1810,6345,8150,0,3025,3360,4060,8865,12270,14215,13250,0,0,0,0,0,5685,8515,7100,0,0,13340,8115,0,0,8240,0,0,0,0,0,0,9820,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1195,2685,3310,10770,8585,0,0,0,2100,5520,11075,0,3925,3150,5140,5195,15120,0,0,0,0,0,0,0,11975,13395,0,0,0,0,0,0,0,7400,12610,12250,9145,9700,0,0,8735,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1365,3035,2580,12035,6465,0,0,0,2015,7495,10200,11405,3980,3100,4995,4980,0,0,0,0,0,0,0,0,11455,12495,0,0,0,0,0,0,0,8945,18030,0,17970,19255,0,0,10300,10935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
